user	hotel
2412	60
2413	15
2413	46
2413	17
2414	3
2414	52
2414	57
2414	66
2414	38
2414	64
2414	26
2414	63
2414	28
2414	7
2414	49
2414	60
2414	45
2414	34
2414	46
2414	41
2415	50
2415	63
2415	26
2415	46
2415	13
2415	62
2415	52
2415	28
2415	24
2415	30
2416	60
2416	52
2416	56
2417	60
2417	26
2417	18
2417	17
2417	15
2417	41
2418	5
2418	3
2419	41
2419	50
2419	38
2419	64
2420	17
2420	49
2421	43
2421	26
2421	37
2421	28
2421	48
2421	18
2421	52
2421	40
2421	34
2422	59
2422	60
2423	17
2423	8
2423	55
2423	28
2423	60
2423	46
2423	7
2423	26
2423	5
2423	59
2423	56
2423	47
2423	33
2423	66
2423	49
2424	52
2424	60
2425	56
2425	17
2426	61
2426	55
2426	10
2427	7
2427	56
2427	44
2427	5
2428	12
2428	46
2428	33
2428	56
2428	52
2428	48
2428	41
2428	15
2428	63
2428	58
2428	39
2428	51
2429	15
2429	4
2430	11
2430	2
2430	45
2431	25
2431	26
2432	41
2432	18
2432	40
2432	35
2432	11
2432	28
2432	56
2432	39
2433	47
2433	59
2434	48
2434	42
2434	33
2435	17
2435	38
2435	37
2436	6
2436	53
2437	37
2437	34
2438	17
2438	37
2439	17
2439	11
2439	37
2439	52
2439	16
2440	13
2440	60
2441	35
2441	45
2442	3
2442	4
2442	53
2443	45
2443	53
2443	14
2443	49
2443	1
2444	28
2444	7
2444	47
2444	3
2445	60
2445	35
2446	44
2446	57
2446	39
2446	56
2447	15
2447	13
2447	55
2448	46
2448	15
2448	49
2448	60
2448	18
2448	39
2448	13
2448	7
2449	29
2449	6
2450	28
2450	49
2450	37
2450	60
2450	56
2450	17
2450	63
2451	23
2451	2
2452	7
2452	56
2452	47
2452	13
2452	39
2452	45
2452	55
2452	33
2453	55
2453	62
2453	31
2453	37
2453	6
2454	39
2454	56
2455	47
2455	17
2455	7
2455	2
2456	46
2456	17
2456	38
2456	56
2456	37
2457	51
2457	6
2457	3
2457	28
2458	15
2458	17
2458	66
2458	62
2458	56
2458	26
2458	43
2459	66
2459	60
2460	3
2460	63
2460	6
2461	13
2461	49
2461	66
2462	12
2462	41
2463	17
2463	59
2464	4
2464	12
2464	41
2464	15
2464	60
2465	55
2465	6
2465	8
2465	20
2465	10
2465	24
2465	61
2465	11
2465	7
2465	27
2465	14
2465	39
2466	58
2466	48
2467	24
2467	18
2467	6
2467	14
2467	53
2468	56
2468	43
2468	35
2468	17
2468	60
2468	6
2468	3
2468	37
2468	42
2468	23
2468	14
2468	24
2468	59
2468	66
2469	59
2469	17
2469	26
2469	16
2469	19
2469	53
2469	57
2469	15
2469	37
2469	56
2469	60
2469	39
2470	26
2470	4
2470	66
2471	36
2471	1
2472	35
2472	3
2472	5
2473	15
2473	3
2474	26
2474	16
2474	12
2475	60
2475	56
2475	33
2475	7
2476	13
2476	60
2477	17
2477	60
2478	49
2478	34
2478	64
2478	60
2478	4
2478	28
2478	43
2478	17
2478	38
2478	26
2479	2
2479	9
2479	47
2479	11
2479	13
2479	8
2479	27
2479	61
2480	16
2480	63
2481	39
2481	24
2482	55
2482	2
2482	35
2482	20
2482	30
2482	45
2482	39
2483	10
2483	14
2484	12
2484	15
2484	13
2484	4
2485	56
2485	60
2486	42
2486	4
2487	17
2487	49
2487	43
2487	63
2487	60
2487	39
2487	56
2488	24
2488	60
2488	59
2488	26
2488	49
2489	63
2489	52
2489	56
2489	40
2489	16
2489	38
2489	62
2489	43
2490	49
2490	18
2490	39
2490	2
2490	27
2490	42
2491	2
2491	34
2491	6
2491	14
2491	45
2491	35
2492	37
2492	46
2493	22
2493	20
2494	62
2494	27
2495	46
2495	19
2495	16
2496	3
2496	13
2497	66
2497	53
2497	17
2497	36
2497	1
2497	56
2497	61
2498	39
2498	55
2498	2
2499	39
2499	7
2500	45
2500	59
2500	2
2501	51
2501	10
2502	3
2502	45
2502	46
2503	60
2503	56
2503	41
2504	53
2504	57
2504	11
2504	10
2504	36
2504	8
2504	25
2504	27
2504	61
2504	13
2504	30
2504	21
2504	9
2504	29
2504	47
2504	55
2504	2
2504	20
2504	39
2504	22
2504	6
2504	18
2505	53
2505	10
2505	21
2505	37
2505	45
2506	56
2506	13
2506	41
2506	50
2506	49
2506	60
2506	59
2507	59
2507	15
2508	13
2508	39
2508	11
2509	46
2509	45
2510	18
2510	45
2511	56
2511	49
2512	37
2512	7
2513	56
2513	60
2513	43
2513	23
2513	32
2514	45
2514	18
2514	55
2515	56
2515	24
2516	12
2516	49
2516	63
2516	59
2516	56
2516	58
2516	66
2517	57
2517	4
2518	42
2518	8
2518	10
2518	6
2519	55
2519	60
2519	45
2519	2
2520	63
2520	11
2521	45
2521	24
2522	37
2522	17
2522	60
2523	6
2523	47
2524	47
2524	37
2524	66
2524	52
2525	28
2525	7
2525	34
2525	37
2526	50
2526	17
2526	60
2527	38
2527	60
2527	63
2527	39
2528	6
2528	53
2529	45
2529	39
2530	56
2530	6
2531	6
2531	22
2531	61
2531	66
2532	20
2532	52
2532	10
2532	12
2533	4
2533	12
2533	41
2534	31
2534	1
2534	29
2534	47
2534	61
2535	17
2535	43
2535	37
2535	26
2535	46
2535	56
2536	60
2536	63
2536	46
2536	13
2537	17
2537	37
2537	63
2537	6
2538	14
2538	40
2539	37
2539	17
2539	39
2539	60
2539	47
2539	2
2540	66
2540	17
2540	43
2541	6
2541	45
2541	4
2541	3
2541	33
2541	2
2541	39
2541	60
2541	47
2541	11
2542	23
2542	56
2542	53
2543	32
2543	37
2543	56
2543	41
2544	37
2544	56
2544	60
2545	46
2545	64
2545	49
2545	13
2545	26
2545	62
2546	3
2546	59
2546	18
2546	57
2546	6
2546	56
2547	10
2547	25
2547	57
2547	21
2547	56
2548	37
2548	66
2548	48
2548	11
2548	8
2549	27
2549	62
2550	53
2550	65
2551	9
2551	56
2552	24
2552	1
2552	27
2553	17
2553	26
2553	32
2554	66
2554	56
2555	2
2555	39
2556	37
2556	59
2556	26
2557	17
2557	3
2557	61
2557	11
2557	18
2557	57
2557	59
2557	56
2557	2
2557	10
2557	39
2557	25
2558	13
2558	24
2558	14
2558	55
2558	18
2559	10
2559	52
2559	63
2559	66
2559	7
2559	60
2559	45
2559	42
2559	56
2559	61
2559	39
2560	17
2560	32
2560	43
2561	49
2561	12
2562	28
2562	17
2562	26
2562	60
2563	7
2563	26
2563	56
2564	23
2564	24
2564	42
2564	39
2564	3
2564	26
2565	16
2565	59
2566	37
2566	56
2567	56
2567	13
2568	13
2568	61
2568	66
2568	39
2569	56
2569	41
2569	26
2570	60
2570	4
2570	13
2571	56
2571	27
2572	2
2572	53
2573	15
2573	56
2573	53
2573	11
2573	31
2574	39
2574	24
2575	8
2575	7
2575	3
2576	66
2576	55
2576	17
2576	62
2576	33
2576	61
2576	59
2576	49
2576	35
2576	15
2576	30
2576	2
2576	46
2576	3
2576	32
2576	6
2577	60
2577	17
2577	47
2578	15
2578	41
2578	51
2579	4
2579	5
2580	6
2580	15
2581	37
2581	17
2581	56
2581	60
2582	57
2582	13
2582	2
2583	60
2583	46
2584	37
2584	34
2585	46
2585	41
2586	2
2586	50
2586	9
2586	39
2586	16
2587	14
2587	32
2588	57
2588	15
2589	64
2589	26
2590	51
2590	47
2591	26
2591	39
2592	56
2592	2
2593	5
2593	56
2594	41
2594	39
2594	24
2594	66
2594	8
2594	37
2594	28
2594	46
2595	2
2595	55
2595	29
2596	66
2596	47
2596	18
2596	43
2596	52
2596	26
2596	56
2596	46
2596	17
2596	60
2596	63
2596	38
2596	64
2597	18
2597	20
2598	5
2598	2
2598	37
2599	37
2599	59
2599	56
2600	38
2600	17
2600	26
2600	35
2600	34
2600	64
2601	16
2601	59
2601	52
2601	41
2602	66
2602	63
2602	32
2603	41
2603	56
2603	26
2603	37
2604	19
2604	5
2605	60
2605	43
2605	38
2606	32
2606	43
2607	6
2607	10
2608	37
2608	56
2609	61
2609	11
2610	43
2610	56
2610	37
2610	38
2610	60
2611	2
2611	39
2612	39
2612	63
2613	15
2613	8
2613	46
2613	59
2613	64
2614	55
2614	53
2614	1
2614	9
2615	4
2615	39
2616	6
2616	29
2616	39
2617	56
2617	7
2618	39
2618	43
2618	1
2618	66
2619	56
2619	46
2620	55
2620	6
2620	8
2621	61
2621	2
2622	2
2622	11
2623	13
2623	59
2623	55
2623	1
2623	45
2623	60
2624	36
2624	53
2625	56
2625	2
2625	10
2625	45
2625	6
2625	21
2625	18
2625	7
2625	11
2625	20
2625	3
2626	38
2626	7
2627	21
2627	18
2627	6
2627	10
2628	59
2628	28
2629	60
2629	46
2629	28
2629	43
2629	38
2630	52
2630	37
2631	21
2631	6
2631	9
2632	56
2632	38
2633	56
2633	64
2633	37
2633	17
2633	46
2633	34
2634	61
2634	15
2634	13
2635	26
2635	39
2635	18
2635	47
2636	59
2636	56
2636	60
2636	7
2637	56
2637	32
2638	37
2638	13
2639	59
2639	62
2639	52
2639	29
2639	47
2639	16
2639	51
2640	11
2640	24
2640	8
2641	15
2641	52
2642	24
2642	3
2642	30
2643	4
2643	16
2643	13
2644	6
2644	2
2644	10
2644	18
2645	56
2645	22
2646	17
2646	55
2647	30
2647	16
2648	56
2648	7
2648	17
2648	60
2648	26
2649	26
2649	3
2649	18
2649	37
2649	55
2650	39
2650	65
2650	53
2650	17
2651	29
2651	35
2651	4
2651	59
2651	13
2651	60
2651	46
2652	60
2652	41
2652	15
2652	17
2652	39
2652	3
2652	56
2652	7
2652	64
2652	52
2652	37
2652	49
2652	43
2653	13
2653	52
2653	32
2653	39
2653	12
2654	59
2654	37
2654	56
2654	38
2654	18
2655	61
2655	18
2655	55
2655	47
2656	9
2656	4
2656	42
2656	44
2656	33
2656	23
2656	36
2656	21
2656	48
2656	51
2656	6
2656	26
2656	24
2656	34
2656	60
2656	30
2656	20
2656	52
2656	22
2656	63
2656	58
2656	17
2656	45
2656	18
2656	8
2656	5
2656	65
2656	14
2656	7
2656	27
2656	43
2656	62
2656	11
2656	56
2656	61
2656	32
2656	19
2656	16
2656	59
2656	49
2656	28
2656	47
2656	29
2656	15
2656	55
2656	66
2656	50
2656	3
2656	37
2656	25
2656	41
2656	64
2656	12
2656	38
2656	13
2656	31
2656	40
2656	39
2656	1
2656	53
2656	2
2656	54
2656	10
2656	57
2656	46
2657	50
2657	46
2658	39
2658	2
2658	40
2659	4
2659	37
2659	43
2660	18
2660	45
2660	43
2661	18
2661	25
2661	31
2661	30
2661	42
2661	53
2661	24
2661	39
2661	11
2662	17
2662	56
2663	48
2663	63
2664	4
2664	49
2664	59
2665	8
2665	6
2666	11
2666	56
2666	51
2667	39
2667	66
2667	52
2667	60
2668	24
2668	31
2669	10
2669	12
2670	62
2670	4
2670	35
2670	5
2671	60
2671	4
2671	6
2672	3
2672	51
2673	60
2673	57
2673	37
2673	43
2673	52
2674	24
2674	3
2675	17
2675	58
2675	37
2675	56
2676	39
2676	2
2676	57
2677	59
2677	41
2678	17
2678	16
2679	12
2679	15
2679	60
2680	19
2680	2
2681	3
2681	47
2682	39
2682	58
2682	45
2682	54
2682	56
2682	48
2682	40
2682	26
2682	55
2682	66
2682	32
2683	57
2683	34
2684	12
2684	23
2684	60
2684	41
2685	41
2685	17
2685	60
2686	33
2686	52
2686	6
2687	17
2687	27
2688	39
2688	45
2688	66
2688	10
2688	2
2688	6
2688	18
2689	60
2689	37
2689	34
2690	64
2690	60
2690	26
2691	47
2691	32
2692	17
2692	59
2693	65
2693	40
2693	52
2693	13
2693	3
2693	18
2693	27
2693	60
2693	46
2693	28
2693	50
2694	19
2694	44
2694	10
2695	55
2695	19
2695	39
2695	2
2695	15
2695	18
2695	57
2696	49
2696	59
2697	37
2697	26
2698	16
2698	52
2699	21
2699	57
2699	13
2699	61
2700	56
2700	37
2700	10
2700	39
2700	7
2700	52
2700	59
2700	45
2700	60
2700	61
2700	26
2701	45
2701	27
2701	55
2701	31
2701	13
2701	30
2702	17
2702	60
2703	42
2703	59
2703	14
2704	21
2704	10
2705	56
2705	41
2706	46
2706	39
2707	63
2707	28
2707	66
2707	23
2708	20
2708	61
2708	17
2709	26
2709	66
2709	6
2710	13
2710	60
2710	52
2710	39
2710	43
2710	63
2710	17
2711	62
2711	59
2711	49
2711	16
2711	53
2711	58
2711	12
2711	64
2711	44
2711	41
2711	23
2711	48
2711	17
2711	4
2711	39
2712	12
2712	3
2712	8
2713	37
2713	60
2713	64
2714	62
2714	17
2715	28
2715	66
2715	7
2715	8
2715	46
2716	26
2716	43
2717	55
2717	49
2717	56
2717	32
2717	60
2717	18
2717	47
2717	39
2717	61
2717	45
2717	16
2717	66
2717	40
2718	37
2718	66
2718	56
2718	40
2718	38
2718	52
2718	16
2719	56
2719	15
2719	4
2720	17
2720	39
2721	49
2721	12
2721	3
2722	1
2722	39
2722	66
2723	17
2723	46
2723	60
2724	43
2724	37
2724	17
2724	60
2724	18
2724	38
2725	41
2725	4
2725	6
2726	55
2726	18
2726	2
2727	21
2727	18
2727	53
2727	20
2727	25
2728	60
2728	56
2729	47
2729	18
2730	26
2730	2
2730	45
2731	57
2731	39
2731	26
2732	10
2732	6
2732	18
2733	3
2733	24
2734	60
2734	55
2734	49
2735	51
2735	24
2735	23
2735	63
2735	6
2735	39
2735	38
2735	28
2735	33
2735	48
2735	62
2736	11
2736	9
2736	6
2737	25
2737	13
2737	21
2738	62
2738	2
2738	4
2738	10
2739	18
2739	45
2740	18
2740	20
2741	47
2741	60
2741	14
2742	4
2742	8
2742	39
2743	18
2743	55
2743	45
2743	13
2743	39
2744	56
2744	2
2745	53
2745	60
2745	37
2745	49
2745	26
2746	55
2746	60
2747	13
2747	42
2747	55
2747	61
2748	17
2748	27
2749	27
2749	39
2749	18
2750	39
2750	30
2751	37
2751	43
2752	56
2752	59
2752	17
2752	66
2753	17
2753	56
2754	37
2754	38
2755	39
2755	2
2755	56
2756	56
2756	39
2756	45
2756	17
2757	38
2757	52
2758	6
2758	35
2759	2
2759	39
2760	17
2760	37
2760	56
2760	43
2761	60
2761	37
2761	6
2762	15
2762	59
2763	65
2763	24
2764	37
2764	63
2764	62
2765	17
2765	56
2766	3
2766	45
2767	16
2767	37
2768	11
2768	22
2768	39
2768	14
2768	25
2768	18
2768	10
2769	18
2769	66
2769	39
2770	54
2770	40
2770	17
2770	13
2771	52
2771	6
2771	49
2772	13
2772	2
2772	58
2772	47
2772	39
2772	26
2772	30
2773	60
2773	11
2774	14
2774	15
2774	17
2774	63
2774	38
2774	56
2774	6
2775	3
2775	29
2775	53
2776	46
2776	7
2776	13
2776	32
2776	18
2776	39
2776	56
2776	66
2776	26
2776	53
2776	42
2776	8
2776	55
2776	4
2776	2
2777	37
2777	60
2777	16
2777	34
2777	15
2778	66
2778	55
2778	62
2779	51
2779	48
2779	56
2780	29
2780	23
2780	28
2780	37
2780	60
2780	41
2780	26
2780	65
2780	55
2780	46
2781	55
2781	11
2781	39
2782	23
2782	20
2783	37
2783	34
2783	16
2784	59
2784	37
2785	3
2785	59
2785	49
2786	56
2786	37
2787	4
2787	2
2787	11
2787	15
2787	46
2787	55
2788	3
2788	63
2788	59
2788	45
2788	15
2789	56
2789	37
2789	17
2789	39
2789	60
2790	56
2790	47
2791	45
2791	17
2792	18
2792	20
2792	57
2792	6
2793	13
2793	7
2793	4
2793	35
2793	15
2793	47
2793	3
2793	39
2793	62
2793	28
2793	45
2793	6
2793	18
2794	6
2794	61
2795	16
2795	17
2796	60
2796	35
2796	56
2796	26
2796	15
2796	43
2796	40
2796	49
2797	27
2797	56
2798	17
2798	56
2798	10
2799	3
2799	51
2799	63
2799	26
2799	18
2799	66
2800	57
2800	8
2800	18
2801	8
2801	57
2802	11
2802	15
2803	45
2803	65
2803	30
2803	52
2803	3
2803	66
2803	59
2803	18
2803	53
2803	40
2803	17
2803	55
2804	11
2804	14
2804	7
2805	19
2805	39
2805	33
2805	7
2805	13
2806	55
2806	35
2806	60
2806	37
2806	53
2806	11
2806	2
2806	6
2806	56
2806	61
2806	39
2807	37
2807	15
2807	56
2807	38
2807	41
2807	24
2807	64
2807	46
2807	43
2807	34
2807	59
2808	26
2808	46
2808	51
2808	40
2808	3
2808	55
2808	38
2808	35
2808	12
2808	59
2808	13
2808	17
2808	41
2809	39
2809	47
2810	6
2810	18
2810	27
2810	11
2810	47
2811	17
2811	56
2811	59
2811	46
2811	60
2812	51
2812	61
2813	39
2813	4
2814	50
2814	40
2814	56
2815	57
2815	18
2816	1
2816	55
2816	6
2816	26
2817	28
2817	45
2817	7
2817	63
2817	55
2817	39
2818	31
2818	3
2819	34
2819	63
2819	38
2819	43
2819	17
2819	66
2819	26
2820	42
2820	45
2821	61
2821	55
2821	60
2821	56
2821	39
2821	3
2822	13
2822	59
2822	39
2822	18
2822	49
2823	18
2823	45
2823	39
2824	7
2824	6
2824	66
2825	56
2825	17
2825	39
2825	62
2825	66
2826	42
2826	57
2826	21
2826	6
2826	10
2826	20
2827	17
2827	66
2827	63
2827	28
2827	26
2827	60
2827	46
2827	59
2828	51
2828	60
2828	62
2828	35
2828	26
2828	55
2828	56
2829	26
2829	37
2829	50
2829	64
2829	49
2829	43
2829	35
2829	34
2829	56
2829	46
2830	26
2830	36
2831	55
2831	9
2832	39
2832	66
2833	60
2833	4
2834	10
2834	39
2834	18
2834	30
2834	2
2834	61
2834	45
2835	30
2835	14
2835	17
2835	28
2835	4
2835	49
2835	46
2835	10
2835	13
2836	11
2836	44
2836	46
2837	37
2837	11
2837	17
2838	55
2838	43
2839	17
2839	64
2839	37
2840	35
2840	15
2840	3
2841	62
2841	11
2841	61
2841	2
2841	30
2842	37
2842	17
2843	18
2843	14
2844	12
2844	1
2844	15
2845	16
2845	49
2846	39
2846	34
2847	56
2847	35
2848	56
2848	37
2849	12
2849	18
2849	62
2849	55
2849	57
2849	4
2850	6
2850	7
2850	49
2851	45
2851	56
2852	15
2852	13
2852	51
2852	39
2852	12
2852	4
2852	59
2852	8
2853	11
2853	9
2854	61
2854	49
2855	33
2855	48
2855	7
2856	41
2856	17
2857	17
2857	59
2858	62
2858	13
2858	6
2859	59
2859	41
2860	35
2860	62
2861	29
2861	12
2861	66
2861	4
2861	6
2861	18
2861	49
2861	41
2861	59
2861	61
2861	55
2862	59
2862	26
2862	46
2863	20
2863	37
2864	13
2864	10
2865	37
2865	63
2865	56
2865	62
2865	12
2866	60
2866	7
2866	62
2866	26
2866	46
2866	16
2866	41
2866	39
2866	28
2866	5
2866	32
2866	12
2867	49
2867	37
2867	59
2867	56
2867	6
2867	17
2868	28
2868	17
2868	40
2868	60
2868	49
2869	60
2869	41
2870	6
2870	20
2871	12
2871	7
2871	48
2871	37
2871	46
2871	56
2871	59
2871	35
2871	33
2871	60
2871	62
2872	37
2872	14
2873	17
2873	6
2873	56
2874	13
2874	59
2875	11
2875	27
2876	17
2876	49
2877	35
2877	39
2877	49
2877	60
2877	59
2877	12
2877	17
2878	1
2878	10
2879	2
2879	63
2880	66
2880	26
2881	46
2881	35
2881	40
2881	3
2881	65
2882	19
2882	64
2882	29
2882	44
2883	40
2883	39
2883	56
2883	18
2883	46
2884	26
2884	37
2885	66
2885	14
2886	30
2886	39
2886	37
2886	3
2887	15
2887	59
2887	51
2888	44
2888	19
2888	57
2889	41
2889	66
2889	56
2890	26
2890	56
2890	17
2890	32
2891	28
2891	6
2891	3
2892	13
2892	39
2892	51
2892	45
2893	35
2893	4
2893	62
2893	1
2893	55
2893	50
2894	37
2894	7
2894	45
2894	66
2894	3
2894	56
2895	38
2895	26
2895	37
2895	56
2896	3
2896	28
2897	60
2897	17
2898	59
2898	63
2898	41
2898	15
2898	49
2898	51
2898	39
2898	43
2898	36
2899	38
2899	60
2899	37
2900	66
2900	37
2901	22
2901	25
2901	11
2902	6
2902	1
2902	4
2902	20
2902	19
2902	13
2902	18
2902	56
2903	6
2903	39
2903	10
2903	56
2904	17
2904	64
2904	37
2905	56
2905	39
2906	52
2906	3
2906	46
2907	15
2907	9
2907	20
2907	25
2907	13
2907	49
2908	59
2908	9
2909	52
2909	37
2909	51
2909	40
2910	7
2910	38
2911	49
2911	4
2911	35
2911	17
2911	56
2911	37
2911	41
2911	26
2912	37
2912	59
2913	3
2913	12
2914	3
2914	59
2914	23
2915	56
2915	37
2915	38
2915	60
2915	43
2915	26
2916	2
2916	63
2917	11
2917	22
2917	24
2917	2
2917	14
2917	53
2917	29
2917	21
2917	25
2918	56
2918	35
2918	26
2918	51
2918	60
2918	54
2919	17
2919	56
2919	40
2920	7
2920	51
2921	39
2921	13
2922	63
2922	53
2922	45
2922	23
2922	66
2922	59
2922	19
2922	14
2922	1
2922	29
2922	49
2922	57
2922	44
2922	7
2922	31
2922	46
2922	26
2922	24
2922	60
2922	3
2922	27
2923	56
2923	41
2923	17
2924	17
2924	37
2924	34
2924	64
2924	38
2925	36
2925	61
2925	47
2925	27
2925	20
2925	11
2926	6
2926	14
2926	33
2927	8
2927	39
2927	16
2928	17
2928	4
2929	13
2929	29
2930	8
2930	26
2931	37
2931	12
2932	10
2932	18
2933	46
2933	27
2933	36
2933	21
2933	6
2933	20
2933	64
2933	29
2933	11
2933	53
2934	17
2934	56
2935	60
2935	53
2935	10
2935	14
2935	39
2936	56
2936	37
2937	8
2937	10
2937	24
2938	6
2938	14
2938	54
2938	62
2938	55
2938	27
2938	16
2939	5
2939	55
2940	63
2940	37
2940	29
2940	58
2940	10
2940	39
2940	53
2940	46
2941	37
2941	58
2942	8
2942	2
2943	29
2943	3
2943	7
2943	37
2944	17
2944	43
2945	3
2945	63
2945	57
2946	37
2946	26
2946	56
2947	58
2947	7
2948	62
2948	41
2949	56
2949	52
2949	17
2950	37
2950	38
2951	45
2951	62
2951	42
2951	13
2951	55
2952	56
2952	60
2952	53
2953	17
2953	26
2953	56
2953	60
2953	52
2954	35
2954	5
2954	13
2954	23
2954	56
2954	19
2954	17
2955	4
2955	49
2956	43
2956	56
2956	28
2956	37
2957	41
2957	4
2958	22
2958	25
2959	66
2959	60
2959	52
2959	63
2959	58
2959	37
2959	56
2959	45
2959	46
2959	59
2960	57
2960	31
2961	37
2961	66
2962	12
2962	59
2962	48
2962	34
2962	58
2963	62
2963	15
2963	7
2964	55
2964	32
2964	26
2964	35
2964	17
2964	64
2964	66
2964	37
2964	43
2964	52
2965	53
2965	10
2965	39
2965	23
2966	37
2966	56
2966	41
2966	34
2966	64
2967	34
2967	28
2968	22
2968	6
2968	53
2968	29
2969	22
2969	21
2970	8
2970	55
2971	18
2971	47
2972	61
2972	55
2972	46
2972	13
2972	50
2973	56
2973	17
2973	16
2974	13
2974	39
2975	66
2975	39
2975	43
2975	18
2976	53
2976	57
2976	22
2977	4
2977	2
2977	49
2977	62
2978	46
2978	12
2979	56
2979	17
2980	60
2980	49
2981	55
2981	48
2982	16
2982	60
2982	56
2983	19
2983	7
2983	10
2983	22
2984	16
2984	17
2984	49
2984	59
2984	60
2984	41
2984	55
2985	7
2985	4
2985	15
2986	14
2986	22
2986	6
2986	31
2986	21
2986	20
2986	61
2987	45
2987	60
2987	55
2987	43
2987	61
2987	17
2987	13
2988	4
2988	59
2988	3
2988	13
2989	66
2989	15
2989	45
2989	39
2989	18
2990	56
2990	49
2991	6
2991	39
2992	14
2992	6
2992	56
2992	10
2992	2
2993	27
2993	10
2993	41
2993	66
2993	45
2993	57
2994	28
2994	39
2995	35
2995	41
2995	4
2996	10
2996	63
2997	59
2997	17
2997	56
2998	26
2998	7
2998	33
2998	31
2998	63
2999	6
2999	39
3000	6
3000	26
3000	45
3000	8
3001	3
3001	37
3002	38
3002	43
3002	37
3003	38
3003	66
3003	63
3003	54
3003	17
3003	43
3004	21
3004	57
3004	22
3004	18
3004	14
3004	13
3004	36
3005	10
3005	56
3006	49
3006	4
3006	32
3007	30
3007	13
3007	17
3007	38
3007	56
3008	61
3008	45
3008	33
3008	2
3009	60
3009	28
3009	3
3009	43
3009	52
3009	59
3009	37
3009	26
3009	38
3009	49
3009	64
3009	45
3009	63
3009	46
3009	7
3009	66
3009	41
3010	51
3010	42
3011	6
3011	10
3011	57
3011	53
3012	26
3012	28
3013	34
3013	4
3013	17
3014	2
3014	10
3015	60
3015	49
3016	60
3016	17
3017	16
3017	52
3017	34
3017	26
3018	59
3018	29
3018	49
3018	66
3018	53
3018	8
3018	60
3019	56
3019	59
3020	60
3020	56
3021	24
3021	62
3022	57
3022	39
3022	18
3022	45
3022	52
3023	49
3023	29
3023	41
3023	16
3023	59
3024	28
3024	39
3025	12
3025	19
3026	60
3026	56
3027	6
3027	57
3027	52
3028	17
3028	49
3029	64
3029	15
3030	63
3030	56
3030	16
3030	38
3030	37
3031	13
3031	62
3032	59
3032	48
3033	17
3033	60
3033	26
3033	56
3033	43
3033	46
3033	38
3034	57
3034	21
3035	55
3035	6
3035	3
3035	47
3035	39
3035	17
3035	15
3035	8
3035	65
3035	41
3035	56
3036	37
3036	56
3036	63
3036	60
3036	32
3036	62
3036	43
3037	53
3037	36
3038	18
3038	34
3039	17
3039	60
3040	38
3040	64
3040	56
3041	60
3041	37
3041	59
3042	56
3042	6
3043	39
3043	11
3043	56
3043	45
3043	37
3043	60
3043	59
3043	66
3044	26
3044	3
3044	2
3044	7
3044	56
3044	13
3044	14
3044	8
3044	45
3045	38
3045	48
3046	17
3046	60
3047	49
3047	56
3047	59
3048	56
3048	64
3048	26
3048	36
3048	43
3049	48
3049	45
3049	24
3049	49
3050	23
3050	65
3050	6
3050	52
3050	56
3050	3
3051	43
3051	37
3052	63
3052	13
3052	60
3052	33
3052	58
3053	56
3053	61
3053	5
3053	6
3054	37
3054	60
3054	17
3054	26
3054	46
3055	23
3055	11
3056	66
3056	13
3056	3
3057	37
3057	60
3058	33
3058	37
3059	13
3059	51
3060	17
3060	56
3060	63
3061	2
3061	62
3061	53
3061	15
3061	18
3061	7
3061	45
3062	64
3062	54
3063	58
3063	17
3063	59
3064	54
3064	51
3064	2
3064	56
3065	53
3065	46
3065	14
3065	10
3066	37
3066	56
3066	43
3066	17
3067	3
3067	55
3067	15
3068	6
3068	37
3069	61
3069	27
3070	60
3070	56
3071	53
3071	22
3072	20
3072	57
3073	55
3073	4
3074	11
3074	39
3075	17
3075	33
3076	6
3076	33
3077	50
3077	19
3078	43
3078	66
3078	63
3079	63
3079	31
3079	22
3080	43
3080	14
3080	52
3080	3
3080	57
3080	33
3080	53
3080	41
3080	65
3080	63
3080	60
3080	47
3080	1
3080	15
3080	55
3080	37
3080	13
3080	34
3080	9
3080	36
3080	58
3080	66
3080	64
3080	16
3080	26
3080	59
3080	38
3080	2
3080	28
3080	46
3080	23
3080	39
3081	53
3081	39
3081	4
3081	49
3081	65
3082	4
3082	14
3082	33
3083	17
3083	13
3083	39
3083	46
3084	46
3084	26
3084	52
3085	8
3085	42
3086	14
3086	27
3086	3
3086	42
3086	23
3086	8
3087	2
3087	46
3088	4
3088	60
3089	60
3089	17
3089	46
3089	37
3089	26
3089	63
3089	56
3090	3
3090	55
3091	39
3091	2
3091	24
3091	45
3092	19
3092	61
3093	13
3093	3
3093	23
3093	28
3094	6
3094	31
3094	47
3094	39
3095	39
3095	2
3096	41
3096	12
3096	15
3097	45
3097	56
3098	12
3098	59
3099	60
3099	2
3099	18
3100	37
3100	50
3101	60
3101	66
3101	28
3101	6
3102	37
3102	34
3102	16
3102	7
3103	65
3103	23
3103	10
3103	53
3103	39
3104	62
3104	4
3105	4
3105	24
3106	61
3106	27
3107	37
3107	56
3108	23
3108	1
3108	42
3109	56
3109	26
3109	66
3109	43
3110	60
3110	17
3110	56
3111	56
3111	39
3111	49
3112	61
3112	47
3112	23
3112	8
3113	60
3113	40
3114	47
3114	55
3114	38
3114	60
3115	60
3115	13
3115	41
3116	41
3116	56
3117	19
3117	6
